INFO: Scrapy 1.8.0 started (bot: scrapybot)
INFO: Versions: lxml 4.4.1.0, libxml2 2.9.9, cssselect 1.1.0, parsel 1.5.2, w3lib 1.21.0, Twisted 19.10.0, Python 3.7.4 (default, Aug  9 2019, 18:34:13) [MSC v.1915 64 bit (AMD64)], pyOpenSSL 19.0.0 (OpenSSL 1.1.1d  10 Sep 2019), cryptography 2.7, Platform Windows-10-10.0.18362-SP0
INFO: Scrapy 1.8.0 started (bot: scrapybot)
INFO: Versions: lxml 4.4.1.0, libxml2 2.9.9, cssselect 1.1.0, parsel 1.5.2, w3lib 1.21.0, Twisted 19.10.0, Python 3.7.4 (default, Aug  9 2019, 18:34:13) [MSC v.1915 64 bit (AMD64)], pyOpenSSL 19.0.0 (OpenSSL 1.1.1d  10 Sep 2019), cryptography 2.7, Platform Windows-10-10.0.18362-SP0
INFO: Overridden settings: {'USER_AGENT': 'Mozilla/4.0 (compatible;                               MSIE    7.0; Windows NT 5.1)'}
INFO: Telnet Password: 39f1fc8b2dd614f4
INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.logstats.LogStats']
DEBUG: loading 793 old ids
DEBUG: found old id 5705524
DEBUG: found old id 5706693
DEBUG: found old id 5709613
DEBUG: found old id 5717812
DEBUG: found old id 5717934
DEBUG: found old id 5718265
DEBUG: found old id 5718359
DEBUG: found old id 5720626
DEBUG: found old id 5721809
DEBUG: found old id 5725121
DEBUG: found old id 5725592
DEBUG: found old id 5727728
DEBUG: found old id 5733177
DEBUG: found old id 5734858
DEBUG: found old id 5737671
DEBUG: found old id 5739371
DEBUG: found old id 5740953
DEBUG: found old id 5742504
DEBUG: found old id 5745497
DEBUG: found old id 5751645
DEBUG: found old id 5752168
DEBUG: found old id 5753659
DEBUG: found old id 5754243
DEBUG: found old id 5755331
DEBUG: found old id 5756366
DEBUG: found old id 5757241
DEBUG: found old id 5758032
DEBUG: found old id 5760864
DEBUG: found old id 5762785
DEBUG: found old id 5763788
DEBUG: found old id 5763878
DEBUG: found old id 5763940
DEBUG: found old id 5765878
DEBUG: found old id 5767335
DEBUG: found old id 5769670
DEBUG: found old id 5770194
DEBUG: found old id 5772599
DEBUG: found old id 5772769
DEBUG: found old id 5773187
DEBUG: found old id 5773485
DEBUG: found old id 5773669
DEBUG: found old id 5775234
DEBUG: found old id 5776803
DEBUG: found old id 5777803
DEBUG: found old id 5778291
DEBUG: found old id 5778469
DEBUG: found old id 5778884
DEBUG: found old id 5779018
DEBUG: found old id 5779833
DEBUG: found old id 5780099
DEBUG: found old id 5781785
DEBUG: found old id 5785264
DEBUG: found old id 5786304
DEBUG: found old id 5786306
DEBUG: found old id 5786310
DEBUG: found old id 5789654
DEBUG: found old id 5792401
DEBUG: found old id 5792677
DEBUG: found old id 5793130
DEBUG: found old id 5794082
DEBUG: found old id 5795089
DEBUG: found old id 5795358
DEBUG: found old id 5795558
DEBUG: found old id 5795699
DEBUG: found old id 5796310
DEBUG: found old id 5796414
DEBUG: found old id 5796813
DEBUG: found old id 5796829
DEBUG: found old id 5796937
DEBUG: found old id 5797096
DEBUG: found old id 5800845
DEBUG: found old id 5800849
DEBUG: found old id 5800850
DEBUG: found old id 5801835
DEBUG: found old id 5802054
DEBUG: found old id 5802604
DEBUG: found old id 5803005
DEBUG: found old id 5804370
DEBUG: found old id 5805140
DEBUG: found old id 5805199
DEBUG: found old id 5806634
DEBUG: found old id 5807492
DEBUG: found old id 5812490
DEBUG: found old id 5812932
DEBUG: found old id 5813518
DEBUG: found old id 5813948
DEBUG: found old id 5814851
DEBUG: found old id 5814860
DEBUG: found old id 5818178
DEBUG: found old id 5818217
DEBUG: found old id 5819091
DEBUG: found old id 5819175
DEBUG: found old id 5819825
DEBUG: found old id 5819963
DEBUG: found old id 5821270
DEBUG: found old id 5821274
DEBUG: found old id 5822044
DEBUG: found old id 5822397
DEBUG: found old id 5823232
DEBUG: found old id 5823696
DEBUG: found old id 5823712
DEBUG: found old id 5823920
DEBUG: found old id 5824036
DEBUG: found old id 5825890
DEBUG: found old id 5826097
DEBUG: found old id 5826151
DEBUG: found old id 5826195
DEBUG: found old id 5826298
DEBUG: found old id 5826331
DEBUG: found old id 5827132
DEBUG: found old id 5827303
DEBUG: found old id 5829198
DEBUG: found old id 5829322
DEBUG: found old id 5829627
DEBUG: found old id 5829640
DEBUG: found old id 5830806
DEBUG: found old id 5830950
DEBUG: found old id 5831028
DEBUG: found old id 5831055
DEBUG: found old id 5831254
DEBUG: found old id 5831869
DEBUG: found old id 5831870
DEBUG: found old id 5832564
DEBUG: found old id 5832565
DEBUG: found old id 5833682
DEBUG: found old id 5834374
DEBUG: found old id 5835507
DEBUG: found old id 5835591
DEBUG: found old id 5835593
DEBUG: found old id 5835698
DEBUG: found old id 5835699
DEBUG: found old id 5835700
DEBUG: found old id 5835701
DEBUG: found old id 5835799
DEBUG: found old id 5835800
DEBUG: found old id 5835801
DEBUG: found old id 5835802
DEBUG: found old id 5836344
DEBUG: found old id 5836559
DEBUG: found old id 5837072
DEBUG: found old id 5837242
DEBUG: found old id 5837903
DEBUG: found old id 5838044
DEBUG: found old id 5838569
DEBUG: found old id 5838973
DEBUG: found old id 5839004
DEBUG: found old id 5839370
DEBUG: found old id 5840514
DEBUG: found old id 5840524
DEBUG: found old id 5840642
DEBUG: found old id 5841280
DEBUG: found old id 5842135
DEBUG: found old id 5842995
DEBUG: found old id 5843804
DEBUG: found old id 5843850
DEBUG: found old id 5844581
DEBUG: found old id 5845714
DEBUG: found old id 5845859
DEBUG: found old id 5847163
DEBUG: found old id 5847300
DEBUG: found old id 5847925
DEBUG: found old id 5848278
DEBUG: found old id 5849006
DEBUG: found old id 5849520
DEBUG: found old id 5849562
DEBUG: found old id 5850200
DEBUG: found old id 5850303
DEBUG: found old id 5850338
DEBUG: found old id 5850574
DEBUG: found old id 5850576
DEBUG: found old id 5850981
DEBUG: found old id 5851119
DEBUG: found old id 5851203
DEBUG: found old id 5851204
DEBUG: found old id 5851205
DEBUG: found old id 5851367
DEBUG: found old id 5851840
DEBUG: found old id 5851957
DEBUG: found old id 5852106
DEBUG: found old id 5852137
DEBUG: found old id 5852275
DEBUG: found old id 5853086
DEBUG: found old id 5853501
DEBUG: found old id 5853712
DEBUG: found old id 5853907
DEBUG: found old id 5853997
DEBUG: found old id 5854015
DEBUG: found old id 5855289
DEBUG: found old id 5855448
DEBUG: found old id 5855538
DEBUG: found old id 5857066
DEBUG: found old id 5857242
DEBUG: found old id 5857390
DEBUG: found old id 5857416
DEBUG: found old id 5857428
DEBUG: found old id 5857512
DEBUG: found old id 5858287
DEBUG: found old id 5858290
DEBUG: found old id 5858314
DEBUG: found old id 5858496
DEBUG: found old id 5858694
DEBUG: found old id 5858974
DEBUG: found old id 5859031
DEBUG: found old id 5860262
DEBUG: found old id 5860384
DEBUG: found old id 5860430
DEBUG: found old id 5862125
DEBUG: found old id 5862255
DEBUG: found old id 5862695
DEBUG: found old id 5862940
DEBUG: found old id 5863070
DEBUG: found old id 5863146
DEBUG: found old id 5863519
DEBUG: found old id 5864653
DEBUG: found old id 5864702
DEBUG: found old id 5864751
DEBUG: found old id 5864776
DEBUG: found old id 5864781
DEBUG: found old id 5864785
DEBUG: found old id 5864845
DEBUG: found old id 5864931
DEBUG: found old id 5864946
DEBUG: found old id 5865558
DEBUG: found old id 5865559
DEBUG: found old id 5865560
DEBUG: found old id 5865849
DEBUG: found old id 5865852
DEBUG: found old id 5865854
DEBUG: found old id 5865912
DEBUG: found old id 5866235
DEBUG: found old id 5866338
DEBUG: found old id 5866354
DEBUG: found old id 5866360
DEBUG: found old id 5866377
DEBUG: found old id 5866394
DEBUG: found old id 5866499
DEBUG: found old id 5866528
DEBUG: found old id 5866729
DEBUG: found old id 5866731
DEBUG: found old id 5867341
DEBUG: found old id 5867625
DEBUG: found old id 5867686
DEBUG: found old id 5868426
DEBUG: found old id 5868444
DEBUG: found old id 5868469
DEBUG: found old id 5868535
DEBUG: found old id 5868560
DEBUG: found old id 5868624
DEBUG: found old id 5869119
DEBUG: found old id 5869385
DEBUG: found old id 5869501
DEBUG: found old id 5869569
DEBUG: found old id 5869571
DEBUG: found old id 5869797
DEBUG: found old id 5869899
DEBUG: found old id 5869900
DEBUG: found old id 5870068
DEBUG: found old id 5870101
DEBUG: found old id 5870127
DEBUG: found old id 5870411
DEBUG: found old id 5870634
DEBUG: found old id 5870693
DEBUG: found old id 5870702
DEBUG: found old id 5870732
DEBUG: found old id 5870772
DEBUG: found old id 5871260
DEBUG: found old id 5871521
DEBUG: found old id 5871556
DEBUG: found old id 5871631
DEBUG: found old id 5871931
DEBUG: found old id 5872017
DEBUG: found old id 5872449
DEBUG: found old id 5872485
DEBUG: found old id 5872775
DEBUG: found old id 5872832
DEBUG: found old id 5872930
DEBUG: found old id 5872954
DEBUG: found old id 5872966
DEBUG: found old id 5872982
DEBUG: found old id 5873395
DEBUG: found old id 5873514
DEBUG: found old id 5874346
DEBUG: found old id 5874541
DEBUG: found old id 5874597
DEBUG: found old id 5874643
DEBUG: found old id 5874644
DEBUG: found old id 5874646
DEBUG: found old id 5874979
DEBUG: found old id 5874981
DEBUG: found old id 5874982
DEBUG: found old id 5875061
DEBUG: found old id 5875062
DEBUG: found old id 5875063
DEBUG: found old id 5875065
DEBUG: found old id 5875066
DEBUG: found old id 5875068
DEBUG: found old id 5875069
DEBUG: found old id 5875508
DEBUG: found old id 5875571
DEBUG: found old id 5875585
DEBUG: found old id 5875598
DEBUG: found old id 5875649
DEBUG: found old id 5875678
DEBUG: found old id 5875695
DEBUG: found old id 5875743
DEBUG: found old id 5875751
DEBUG: found old id 5875768
DEBUG: found old id 5875779
DEBUG: found old id 5875795
DEBUG: found old id 5876092
DEBUG: found old id 5876119
DEBUG: found old id 5876496
DEBUG: found old id 5876599
DEBUG: found old id 5876672
DEBUG: found old id 5876694
DEBUG: found old id 5876700
DEBUG: found old id 5876733
DEBUG: found old id 5876868
DEBUG: found old id 5877019
DEBUG: found old id 5877406
DEBUG: found old id 5877420
DEBUG: found old id 5877512
DEBUG: found old id 5877519
DEBUG: found old id 5877570
DEBUG: found old id 5877575
DEBUG: found old id 5877593
DEBUG: found old id 5877758
DEBUG: found old id 5878111
DEBUG: found old id 5878317
DEBUG: found old id 5878616
DEBUG: found old id 5878743
DEBUG: found old id 5878865
DEBUG: found old id 5879027
DEBUG: found old id 5879030
DEBUG: found old id 5879047
DEBUG: found old id 5879065
DEBUG: found old id 5879359
DEBUG: found old id 5879360
DEBUG: found old id 5879518
DEBUG: found old id 5879543
DEBUG: found old id 5879711
DEBUG: found old id 5880198
DEBUG: found old id 5880247
DEBUG: found old id 5880390
DEBUG: found old id 5880827
DEBUG: found old id 5881310
DEBUG: found old id 5881415
DEBUG: found old id 5881890
DEBUG: found old id 5882094
DEBUG: found old id 5882113
DEBUG: found old id 5882194
DEBUG: found old id 5882237
DEBUG: found old id 5882308
DEBUG: found old id 5882326
DEBUG: found old id 5882339
DEBUG: found old id 5882347
DEBUG: found old id 5882582
DEBUG: found old id 5882583
DEBUG: found old id 5882586
DEBUG: found old id 5883137
DEBUG: found old id 5883315
DEBUG: found old id 5883626
DEBUG: found old id 5883971
DEBUG: found old id 5883976
DEBUG: found old id 5884047
DEBUG: found old id 5884094
DEBUG: found old id 5884219
DEBUG: found old id 5884425
DEBUG: found old id 5884561
DEBUG: found old id 5884589
DEBUG: found old id 5884786
DEBUG: found old id 5884935
DEBUG: found old id 5884980
DEBUG: found old id 5884981
DEBUG: found old id 5885159
DEBUG: found old id 5885239
DEBUG: found old id 5885259
DEBUG: found old id 5885276
DEBUG: found old id 5885282
DEBUG: found old id 5885522
DEBUG: found old id 5885523
DEBUG: found old id 5885731
DEBUG: found old id 5885869
DEBUG: found old id 5885925
DEBUG: found old id 5885940
DEBUG: found old id 5885942
DEBUG: found old id 5885960
DEBUG: found old id 5885988
DEBUG: found old id 5886070
DEBUG: found old id 5886193
DEBUG: found old id 5886198
DEBUG: found old id 5886492
DEBUG: found old id 5886872
DEBUG: found old id 5886873
DEBUG: found old id 5886973
DEBUG: found old id 5886979
DEBUG: found old id 5887041
DEBUG: found old id 5887272
DEBUG: found old id 5887276
DEBUG: found old id 5887279
DEBUG: found old id 5887282
DEBUG: found old id 5887593
DEBUG: found old id 5887598
DEBUG: found old id 5887602
DEBUG: found old id 5887646
DEBUG: found old id 5887671
DEBUG: found old id 5887696
DEBUG: found old id 5887718
DEBUG: found old id 5887720
DEBUG: found old id 5887729
DEBUG: found old id 5887740
DEBUG: found old id 5887762
DEBUG: found old id 5887811
DEBUG: found old id 5887822
DEBUG: found old id 5887835
DEBUG: found old id 5887845
DEBUG: found old id 5887991
DEBUG: found old id 5888095
DEBUG: found old id 5888274
DEBUG: found old id 5888311
DEBUG: found old id 5888326
DEBUG: found old id 5888523
DEBUG: found old id 5888730
DEBUG: found old id 5888733
DEBUG: found old id 5888798
DEBUG: found old id 5888799
DEBUG: found old id 5889071
DEBUG: found old id 5889247
DEBUG: found old id 5889275
DEBUG: found old id 5889348
DEBUG: found old id 5889366
DEBUG: found old id 5889421
DEBUG: found old id 5889435
DEBUG: found old id 5889529
DEBUG: found old id 5889887
DEBUG: found old id 5890193
DEBUG: found old id 5890387
DEBUG: found old id 5890544
DEBUG: found old id 5890545
DEBUG: found old id 5890784
DEBUG: found old id 5890795
DEBUG: found old id 5890886
DEBUG: found old id 5890901
DEBUG: found old id 5891268
DEBUG: found old id 5891312
DEBUG: found old id 5891328
DEBUG: found old id 5891361
DEBUG: found old id 5891380
DEBUG: found old id 5891384
DEBUG: found old id 5891385
DEBUG: found old id 5891390
DEBUG: found old id 5891409
DEBUG: found old id 5891414
DEBUG: found old id 5891415
DEBUG: found old id 5891969
DEBUG: found old id 5892233
DEBUG: found old id 5892238
DEBUG: found old id 5892255
DEBUG: found old id 5892314
DEBUG: found old id 5892387
DEBUG: found old id 5892450
DEBUG: found old id 5892534
DEBUG: found old id 5892658
DEBUG: found old id 5892659
DEBUG: found old id 5892868
DEBUG: found old id 5892961
DEBUG: found old id 5893151
DEBUG: found old id 5893164
DEBUG: found old id 5893246
DEBUG: found old id 5893248
DEBUG: found old id 5893250
DEBUG: found old id 5893270
DEBUG: found old id 5893272
DEBUG: found old id 5893521
DEBUG: found old id 5893522
DEBUG: found old id 5893524
DEBUG: found old id 5893535
DEBUG: found old id 5893818
DEBUG: found old id 5893827
DEBUG: found old id 5893832
DEBUG: found old id 5893895
DEBUG: found old id 5893896
DEBUG: found old id 5893911
DEBUG: found old id 5893996
DEBUG: found old id 5894005
DEBUG: found old id 5894073
DEBUG: found old id 5894094
DEBUG: found old id 5894104
DEBUG: found old id 5894161
DEBUG: found old id 5894260
DEBUG: found old id 5894455
DEBUG: found old id 5894943
DEBUG: found old id 5894977
DEBUG: found old id 5894978
DEBUG: found old id 5894995
DEBUG: found old id 5895214
DEBUG: found old id 5895250
DEBUG: found old id 5895392
DEBUG: found old id 5895619
DEBUG: found old id 5895756
DEBUG: found old id 5895775
DEBUG: found old id 5895794
DEBUG: found old id 5895810
DEBUG: found old id 5895841
DEBUG: found old id 5895966
DEBUG: found old id 5896391
DEBUG: found old id 5896392
DEBUG: found old id 5896617
DEBUG: found old id 5896634
DEBUG: found old id 5896635
DEBUG: found old id 5896892
DEBUG: found old id 5896940
DEBUG: found old id 5896943
DEBUG: found old id 5897018
DEBUG: found old id 5897068
DEBUG: found old id 5897228
DEBUG: found old id 5897317
DEBUG: found old id 5897318
DEBUG: found old id 5897337
DEBUG: found old id 5897339
DEBUG: found old id 5897379
DEBUG: found old id 5897410
DEBUG: found old id 5897437
DEBUG: found old id 5897478
DEBUG: found old id 5897495
DEBUG: found old id 5897602
DEBUG: found old id 5897666
DEBUG: found old id 5897733
DEBUG: found old id 5897734
DEBUG: found old id 5897743
DEBUG: found old id 5897827
DEBUG: found old id 5898479
DEBUG: found old id 5898481
DEBUG: found old id 5898594
DEBUG: found old id 5898625
DEBUG: found old id 5898695
DEBUG: found old id 5898696
DEBUG: found old id 5898697
DEBUG: found old id 5898698
DEBUG: found old id 5898699
DEBUG: found old id 5898703
DEBUG: found old id 5898704
DEBUG: found old id 5898705
DEBUG: found old id 5899155
DEBUG: found old id 5899157
DEBUG: found old id 5899206
DEBUG: found old id 5899273
DEBUG: found old id 5899280
DEBUG: found old id 5899309
DEBUG: found old id 5899310
DEBUG: found old id 5899370
DEBUG: found old id 5899684
DEBUG: found old id 5899790
DEBUG: found old id 5899933
DEBUG: found old id 5900100
DEBUG: found old id 5900170
DEBUG: found old id 5900217
DEBUG: found old id 5900334
DEBUG: found old id 5900478
DEBUG: found old id 5900697
DEBUG: found old id 5900749
DEBUG: found old id 5900779
DEBUG: found old id 5900781
DEBUG: found old id 5900785
DEBUG: found old id 5900801
DEBUG: found old id 5900913
DEBUG: found old id 5900996
DEBUG: found old id 5901131
DEBUG: found old id 5901452
DEBUG: found old id 5901455
DEBUG: found old id 5901488
DEBUG: found old id 5901500
DEBUG: found old id 5901535
DEBUG: found old id 5901536
DEBUG: found old id 5901542
DEBUG: found old id 5901546
DEBUG: found old id 5901558
DEBUG: found old id 5901567
DEBUG: found old id 5901582
DEBUG: found old id 5901592
DEBUG: found old id 5901614
DEBUG: found old id 5902244
DEBUG: found old id 5902328
DEBUG: found old id 5902371
DEBUG: found old id 5902413
DEBUG: found old id 5902526
DEBUG: found old id 5902582
DEBUG: found old id 5902600
DEBUG: found old id 5902602
DEBUG: found old id 5902606
DEBUG: found old id 5902619
DEBUG: found old id 5902644
DEBUG: found old id 5902648
DEBUG: found old id 5902865
DEBUG: found old id 5903220
DEBUG: found old id 5903474
DEBUG: found old id 5903625
DEBUG: found old id 5903653
DEBUG: found old id 5903827
DEBUG: found old id 5903828
DEBUG: found old id 5903896
DEBUG: found old id 5903897
DEBUG: found old id 5903898
DEBUG: found old id 5903899
DEBUG: found old id 5903900
DEBUG: found old id 5903901
DEBUG: found old id 5903902
DEBUG: found old id 5903903
DEBUG: found old id 5903904
DEBUG: found old id 5903905
DEBUG: found old id 5903906
DEBUG: found old id 5903907
DEBUG: found old id 5903908
DEBUG: found old id 5903909
DEBUG: found old id 5903910
DEBUG: found old id 5903911
DEBUG: found old id 5903912
DEBUG: found old id 5903913
DEBUG: found old id 5903914
DEBUG: found old id 5903915
DEBUG: found old id 5903916
DEBUG: found old id 5903917
DEBUG: found old id 5903918
DEBUG: found old id 5903919
DEBUG: found old id 5903920
DEBUG: found old id 5903921
DEBUG: found old id 5903922
DEBUG: found old id 5903923
DEBUG: found old id 5903924
DEBUG: found old id 5903925
DEBUG: found old id 5903926
DEBUG: found old id 5903927
DEBUG: found old id 5903928
DEBUG: found old id 5903929
DEBUG: found old id 5903930
DEBUG: found old id 5903931
DEBUG: found old id 5903932
DEBUG: found old id 5903933
DEBUG: found old id 5903934
DEBUG: found old id 5903935
DEBUG: found old id 5903936
DEBUG: found old id 5903937
DEBUG: found old id 5903938
DEBUG: found old id 5903939
DEBUG: found old id 5903940
DEBUG: found old id 5903941
DEBUG: found old id 5903942
DEBUG: found old id 5903943
DEBUG: found old id 5903944
DEBUG: found old id 5903945
DEBUG: found old id 5903946
DEBUG: found old id 5903947
DEBUG: found old id 5903948
DEBUG: found old id 5903949
DEBUG: found old id 5903950
DEBUG: found old id 5903951
DEBUG: found old id 5903952
DEBUG: found old id 5903953
DEBUG: found old id 5903954
DEBUG: found old id 5903955
DEBUG: found old id 5903968
DEBUG: found old id 5903971
DEBUG: found old id 5904251
DEBUG: found old id 5904261
DEBUG: found old id 5904325
DEBUG: found old id 5904330
DEBUG: found old id 5904365
DEBUG: found old id 5904366
DEBUG: found old id 5904375
DEBUG: found old id 5904385
DEBUG: found old id 5904398
DEBUG: found old id 5904412
DEBUG: found old id 5904414
