link,id,host,date,Availability,Year,Floor,LoyerNet,Charges,Space,LatLong,Description
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/joli-3-pieces-situe-les-hauts-lausanne-344561
",344561,"Immobilier
","2020-02-22
",No info,-1,-1,1450,205,65,"(46.5402055, 6.6257082)","<p>Aménagé dans un immeuble locatif, spacieux logement bénéficiant de calme et dans un environnement verdoyant.<br><br>Il se compose comme suit <br>- 1 hall d'entrée avec des armoires murales, <br>- 1 grand séjour,<br>- 2 chambres à coucher,<br>- 1 cuisine agencée,<br>- 1 salle-de-bains/WC,<br>- 1 cave.<br><br>Possibilité de louer une place de parc intérieure en sus.<br><br>Disponible de suite <br><br>BAUX DE DUREE DETERMINEE DE 5 ANS NON RENOUVELABLE. POSSIBILITE UNILATERALE POUR LE LOCATAIRE DE RESILIER PENDANT LA DUREE DU BAIL.<br><br>En cas d'intérêt, votre dossier d’inscription doit comporter les pièces suivantes, pour tous les titulaires du bail, y compris l’éventuel garant : <br>- Demande d’inscription dûment remplie, datée et signée (à télécharger sur notre site internet)<br>- Copie de vos 3 dernières fiches de salaire<br>- Attestation originale de l’Office des poursuites, datant de moins de 3 mois<br>- Copie de votre pièce d’identité (si nationalité suisse) ou permis de séjour<br><br>Les dossiers doivent être envoyés par poste ou déposés directement à notre agence (pas de fax ni de mail).<br>Seuls les dossiers complets seront pris en considération.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/helvetia-assurances-gerance-immobiliere-lausanne-1222/cherchez-vous-logement-proche-centre-ville-349103
",349103,"Immobilier
","2020-02-22
",No info,1955,2,1290,200,48,"(46.526199, 6.6105349)","<p><b>Situation</b><br>Dans un quartier centré, vous apprécierez la proximité de tous les commerces et services principaux, accessible à pied.<br><br><b>Descriptif du logement</b><br>Le logement vous séduira par son dégagement sur le lac ainsi que pour la répartition intelligente des espaces. Ce logement présente en outre les aménagements suivants:</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/magnifique-appartement-caractere-proche-centre-ville-349257
",349257,"Immobilier
","2020-02-22
",No info,1900,3,2022,300,89,"(46.5252404, 6.6209126)","<p>Idéalement situé proche du centre-ville, à deux pas du parc de Valency ainsi que de Chauderon et de toutes ses commodités, telles Parkings, Métros, LEB, etc.<br><br>Pour les visites, merci de prendre contact après 18h00 ave le locataire actuel : M. Guenot. <br><br>Bail à reprendre au 01.04.2020 ! <br><br>Ce logement de 3.5 pièces de 89 m2 est aménagé au 3ème étage d'un immeuble de caractère érigé en 1898 et bénéficie donc de beaux espaces et de hauts plafonds. <br><br>Bien qu'implanté le long de l’avenue d’Echallens, cet appartement ne souffre pas de nuisances sonores grâce notamment à la qualité de ses vitrages.<br><br>Distribution<br>- 1 hall de distribution avec niche, armoires murales et penderie,<br>- 1 vaste séjour,<br>- 1 chambre orientée Sud avec accès au balcon,<br>- 1 chambre orientée Nord,<br>- 1 grande cuisine agencée et habitable,<br>- 1 salle-de-bains avec baignoire/WC/lavabo,<br>- 1 WC visiteurs,<br>- 1 cave en sous-sol.<br><br>BAIL DE DUREE DETERMINEE DE 5 ANS. POSSIBILITES DE RESILIATION PAR LE LOCATAIRE PENDANT LA DUREE FIXE.<br><br>Possibilté de louer une place de parc en sus.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/golay-immobilier-260/appartement-rafraichi-2-pieces-2eme-etage-env-44-349517
",349517,"Immobilier
","2020-02-22
",maintenant										</span>,1970,2,1070,125,44,"(46.5412, 6.6418506)","<p>facile d'accès, proche de l'axe autoroutier et du lac de Sauvabelin,<br>cuisine agencée, salle de bains-WC, balcon.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/magnifique-35-pieces-idealement-situe-centre-ville-lausanne-353279
",353279,"Immobilier
","2020-02-22
",maintenant										</span>,-1,4,3200,-1,98,"(46.5182644, 6.6419327)","<p>Appartement de 3.5 pièces à louer en plein centre-ville de Lausanne. <br>A deux pas du parc de Mon-Repos. <br>Il est situé proche de toutes commodités et des transports en commun.<br><br>Il est composé comme suit ; <br><br>- Vaste hall d'entrée avec armoire murale <br>- Séjour <br>- Cuisine agencée avec balconnet <br>- 2 chambres à coucher dont une avec balcon <br>- Salle-de-bains <br>- WC séparé<br><br>A proximité : <br>- Métro (arrêt Bessières à 3')<br>- Coop (3')<br>- Fitness (3')<br>- Nombreux restaurants<br>- Divers commerces<br>- Gare (15')<br>- Piscine (2')<br>- Parc de Mon-Repos (1')<br>- Place de l'Europe (10')<br>- Place St-François avec ses nombreuses lignes de bus (5')<br><br>Loyer de Frs. 3'200.- + Frs. 220.- d'acompte de charges. <br><br>Visites et renseignements : Bernard Nicod SA, M. ARSLLANI</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-braun-276/appartement-25-pieces-353327
",353327,"Immobilier
","2020-02-22
",maintenant										</span>,-1,2,1280,100,49,"(46.5215459, 6.6095442)","<p>Entrée dégagement, cuisine fermée, frigo, salle de bains/WC, balcon.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/privera-lausanne-972/spacieux-logement-2-pieces-proche-toutes-commodites-353404
",353404,"Immobilier
","2020-02-22
",No info,1962,1,1271,160,44,"(46.5350622, 6.6336087)","<p>L'appartement est proche des transports publics, des accès autoroutiers et des commerces, il se compose de la manière suivante :<br><br>Séjour et chambre avec parquet <br>Cuisine fermée, rénovée et agencée<br>Salle de bains avec baignoire (entièrement rénovée)<br>Hall d'entrée avec armoires murales<br>Cave (à bien plaire)<br><br>Pour visiter l'objet, merci de prendre contact avec nos services, les jours ouvrables entre 08h00 et 17h00.<br><br>En cas d'intérêt, merci de bien vouloir nous transmettre :</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355074
",355074,"Immobilier
","2020-02-22
",No info,-1,0,1800,115,58,"(46.534461, 6.6593051)","<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Buanderie privative avec lave-linge et sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355075
",355075,"Immobilier
","2020-02-22
",No info,-1,1,2950,197,109,"(46.534461, 6.6593051)","<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/idealement-situe-les-hauts-capitale-olympique-355076
",355076,"Immobilier
","2020-02-22
",No info,-1,1,2970,196,109,"(46.534461, 6.6593051)","<p>Idéalement situé dans les hauts de la capitale Olympique, le quartier de la Grangette, confère à ses habitants une ambiance villageoise et pourtant proche du centre-ville. <br><br>Central Park Garden est constitué de deux bâtiments neufs. <br><br>Chaque bâtiment est constitué de 8 appartements ; 4 appartements de 2.5 pièces au rez-inférieur avec terrasses et jardins et 4 appartements de 4.5 pièces en duplex au rez-supérieur bénéficiant de grands balcons.<br><br>Chaque appartement dispose d'une cave individuelle et il est vous possible de louer une place de stationnement.<br><br>Cet appartement est équipé d'un lave-linge et d'un sèche-linge.<br><br>La quiétude de cet emplacement vous assurera un cadre de vie agréable, calme, et facilement accessible par tous types de transports (bus, métro, voiture).</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/galland-cie-254/appartement-3-pieces-35849
",35849,"Immobilier
","2020-02-22
",avril 2020										</span>,1966,1,1680,125,56,"(46.54051, 6.582197)","<p>Cet immeuble rénové en 2005 est situé au centre de Renens. Il bénéficie d'une situation agréable avec le bus no. 30 à la porte, la gare CFF ainsi que les centres commerciaux à 10 minutes à pied. Le quartier est verdoyant et sans nuisance importante.<br>Comprenant: un séjour, 2 chambres, une cuisine agencée, une salle-de-bains/WC, un petit balcon et une cave.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-2-pieces-4eme-etage-lausanne-362378
",362378,"Immobilier
","2020-02-22
",maintenant										</span>,-1,4,1150,100,37,"(46.5250176, 6.65303)",<p>Balcon - A proximité des écoles - A proximité des commerces - A proximité transp. publics</p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/publiaz-gerance-courtage-renens-274/joli-appartement-3-pieces-proche-toutes-commodites-362529
",362529,"Immobilier
","2020-02-22
",maintenant										</span>,-1,0,1590,170,59,"(46.5423688, 6.5830576)","<p>Joli appartement de 3 pièces au rez-de-chaussée d'env 59 m2 composé de la manière suivante:<br><br>- Hall<br>- Séjour<br>- Cuisine agencée avec lave-vaisselle entièrement rénovée<br>- 2 chambres à coucher<br>- Salle de bains/WC<br>- Terrasse/jardin<br><br>Ce logement est disponible dès le 15 février 2020 au prix de CHF 1'590.- + CHF 170.- de charges, soit un total de CHF 1'760.-.<br><br>La place de parc extérieure n°5 est obligatoire avec l'appartement au prix de CHF 60.- en sus.<br><br>Une poste de conciergerie est aussi à reprouvoir avec ce bien pour un salaire mensuel net de CHF 300.-.<br><br>En cas d'intérêt et pour visiter cet objet, merci de bien vouloir prendre contact avec notre service location par téléphone ou par courriel à l'adresse.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/globe-plan-cie-1082/appartement-spacieux-45-pieces-proche-centre-lausanne-363187
",363187,"Immobilier
","2020-02-22
",avril 2020										</span>,-1,1,3800,-1,-1,"(46.5168529, 6.6417825)",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/globe-plan-cie-1082/studio-coeur-lausanne-363204
",363204,"Immobilier
","2020-02-22
",mars 2020										</span>,2012,3,2000,-1,30,"(46.5206502, 6.6355795)",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-364994
",364994,"Immobilier
","2020-02-22
",août 2020										</span>,2020,3,1500,-1,77,"(46.5351072, 6.5795312)","<p>Visites virtuelles ce vendredi 14.02.20 de 13h30 à 17h00 et mardi 18.02.20 de 14h30 à 18h30. Merci de vous inscrire par e-mail à<br><br>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique appartement de 2.5 pièces se situe au 3° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour donnant sur le jardin d'hiver de 6,7 m²<br>- Cuisine ouverte avec ilot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 21,7m2 avec armoires murales<br>- Cellier de 6,5 m² avec raccordement pour colonne de lavage<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-364995
",364995,"Immobilier
","2020-02-22
",août 2020										</span>,2020,6,1850,-1,69,"(46.535931, 6.5800247)","<p>Idéalement situé à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 3.5 pièces se situe au 6° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Cuisine ouverte et entièrement agencée avec lave-vaisselle<br>- Salle de bains/WC<br>- Une chambre à coucher de 16m2 avec armoires murales<br>- Une deuxième chambre de 11.8m2<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Renseignements: Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-364996
",364996,"Immobilier
","2020-02-22
",août 2020										</span>,2020,4,1250,-1,37,"(46.5360064, 6.5796794)","<p>Idéalement situé à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique studio se situe au 4° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Un séjour de 32m2 avec armoires murales à l'entrée<br>- Cuisine ouverte avec ilot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Stores électriques<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Renseignements: Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-364997
",364997,"Immobilier
","2020-02-22
",août 2020										</span>,2020,3,2600,-1,-1,"(46.5356798, 6.58012)","<p>Idéalement situé à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 4.5 pièces se situe au 3° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 40.3m2 <br>- Suite parentale de 28.9m2 avec salle de douche italienne<br>- Deux chambres à coucher d'environ 13m2 chacune<br>- Raccordement pour colonne de lavage<br>- Une salle de bains/WC<br>- Cuisine ouverte avec ilot central et entièrement agencée avec lave-vaisselle<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Renseignements: Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/regie-duboux-279/nouvelle-promotion-appartements-1-piece-renens-365005
",365005,"Immobilier
","2020-02-22
",juin 2020										</span>,2020,-1,900,90,26,"(46.5351929, 6.581005)","<p>Pour les plans, demande de location et prix : www.parc-du-simplon.ch <br><br>PORTES OUVERTES LES SAMEDIS : 25.01.2020, 08.02.2020, 22.02.2020 ET 07.03.2020, DE 10H00 À 14H00! <br><br>Venez visiter notre appartement témoin! (Depuis l'entrée du chantier, laquelle se situe à l'avenue du Silo, derrière le Gymnase de Renens).<br><br>Disponibles dès la mi-2020, les 132 premiers appartements des 272 que comptera à terme le futur Parc du Simplon à Renens sont désormais ouverts à la location. <br><br>Les immeubles du quartier proposent donc un large éventail d'appartements adaptés à des profils de locataires variés. D'une hauteur maximale de quatre étages, les immeubles offriront à leurs locataires de nombreux espaces verts et terrasses. Idéal pour les familles, les pendulaires et la communauté universitaire, le Parc du Simplon promet une atmosphère joyeuse et conviviale. <br><br>Par ailleurs, situé à deux pas de la gare de Renens, le quartier offrira de nombreuses commodités allant des commerces aux services ainsi que des Espaces de rencontre, aires de jeux, voies cyclables, places arborisées et jardins. <br><br>Les quelque 140 autres appartements du quartier seront disponibles en 2021. Leur mise en location interviendra à l'été 2020.<br><br>Offre : 1.5 pièces dès CHF 900.- et dès 26m2. <br><br>Pour tout complément d'informations, n'hésitez pas à nous contacter ou rendez vous sur www.parc-du-simplon.ch (plans disponibles).</p>"
